"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"27338","서울특별시 노원구 월계동","4**","8m미만","16.91","월세","202602","14","2,000","55","2024","석계로13길","202603~202702","신규","-","","","단독다가구"
"27339","서울특별시 노원구 월계동","2**","8m미만","20.00","월세","202602","14","500","45","2012","월계로53길","202602~202802","신규","-","","","단독다가구"
"27340","서울특별시 강북구 번동","4**","8m미만","16.50","월세","202602","14","1,000","40","2017","한천로124다길","202603~202703","신규","-","","","단독다가구"
"27341","서울특별시 마포구 망원동","4**","12m미만","22.00","월세","202602","14","300","25","1989","망원로1길","202603~202803","신규","-","","","단독다가구"
"27342","서울특별시 마포구 망원동","4**","8m미만","55.61","전세","202602","14","24,000","0","1997","방울내로","202604~202804","신규","-","","","단독다가구"
"27343","서울특별시 마포구 서교동","3**","8m미만","20.00","월세","202602","14","1,000","65","1997","독막로3길","202602~202802","신규","-","","","단독다가구"
"27344","서울특별시 은평구 대조동","2*","8m미만","29.50","월세","202602","14","1,000","40","","불광로1길","202602~202802","신규","-","","","단독다가구"
"27345","서울특별시 마포구 상수동","1**","8m미만","15.00","월세","202602","14","5,000","35","2009","와우산로10길","202602~202802","신규","-","","","단독다가구"
"27346","서울특별시 마포구 상수동","3**","8m미만","20.10","월세","202602","14","500","53","1992","토정로11길","202602~202802","신규","-","","","단독다가구"
"27347","서울특별시 은평구 녹번동","1**","8m미만","71.57","월세","202602","14","10,000","70","2019","진흥로12가길","202602~202802","신규","-","","","단독다가구"
"27348","서울특별시 서대문구 홍제동","1**","8m미만","45.00","월세","202602","14","2,000","65","1991","통일로36길","202603~202803","신규","-","","","단독다가구"
"27349","서울특별시 마포구 합정동","4**","12m미만","75.71","월세","202602","14","2,000","145","1995","동교로8길","202602~202712","신규","-","","","단독다가구"
"27350","서울특별시 도봉구 쌍문동","4**","8m미만","16.50","월세","202602","14","500","40","1991","삼양로","202603~202702","신규","-","","","단독다가구"
"27351","서울특별시 도봉구 쌍문동","5**","8m미만","19.85","전세","202602","14","7,000","0","","삼양로","202602~202802","신규","-","","","단독다가구"
"27352","서울특별시 마포구 염리동","*","12m미만","13.20","월세","202602","14","500","40","1970","숭문16길","202602~202702","신규","-","","","단독다가구"
"27353","서울특별시 마포구 염리동","1*","8m미만","25.00","월세","202602","14","500","80","1987","대흥로28길","202602~202802","신규","-","","","단독다가구"
"27354","서울특별시 노원구 중계동","1**","8m미만","39.01","월세","202602","14","7,000","90","1971","덕릉로","202606~202806","신규","-","","","단독다가구"
"27355","서울특별시 은평구 갈현동","1*","8m미만","39.60","월세","202602","14","300","35","1989","갈현로45길","202602~202802","신규","-","","","단독다가구"
"27356","서울특별시 노원구 상계동","1**","25m미만","43.00","전세","202602","14","20,000","0","","수락산로","-","-","-","","","단독다가구"
"27357","서울특별시 노원구 상계동","4**","8m미만","84.29","월세","202602","14","5,000","100","1985","한글비석로37길","202603~202803","신규","-","","","단독다가구"
"27358","서울특별시 노원구 상계동","1**","25m미만","43.00","월세","202602","14","11,000","20","1983","상계로","202603~202803","신규","-","","","단독다가구"
"27359","서울특별시 노원구 상계동","1**","8m미만","22.31","월세","202602","14","200","35","2010","한글비석로37길","202603~202703","신규","-","","","단독다가구"
"27360","서울특별시 마포구 창전동","*","8m미만","16.29","월세","202602","14","1,000","70","2002","와우산로26길","202602~202802","신규","-","","","단독다가구"
"27361","서울특별시 마포구 창전동","*","8m미만","16.00","월세","202602","14","1,000","45","1995","와우산로26길","202603~202703","신규","-","","","단독다가구"
"27362","서울특별시 마포구 창전동","*","8m미만","20.00","전세","202602","14","10,000","0","1993","와우산로30길","202604~202704","갱신","사용","10,000","0","단독다가구"
"27363","서울특별시 마포구 창전동","*","8m미만","20.00","전세","202602","14","10,000","0","1993","와우산로30길","-","-","-","","","단독다가구"
"27364","서울특별시 강북구 우이동","7*","8m미만","15.40","전세","202602","14","7,000","0","","삼양로141길","202602~202802","신규","-","","","단독다가구"
"27365","서울특별시 마포구 구수동","5*","8m미만","36.66","월세","202602","14","3,000","80","1993","독막로24길","202603~202803","신규","-","","","단독다가구"
"27366","서울특별시 마포구 신수동","9*","25m미만","20.00","월세","202602","14","3,000","55","2000","광성로","202602~202802","신규","-","","","단독다가구"
"27367","서울특별시 서대문구 홍은동","*","8m미만","12.00","월세","202602","14","500","32","2017","홍은중앙로8길","202602~202802","신규","-","","","단독다가구"
"27368","서울특별시 서대문구 연희동","2**","8m미만","20.00","월세","202602","14","1,000","67","2003","연희로10길","202603~202802","신규","-","","","단독다가구"
"27369","서울특별시 서대문구 연희동","3**","8m미만","23.00","월세","202602","14","1,000","60","1990","연희로10길","202602~202802","신규","-","","","단독다가구"
"27370","서울특별시 서대문구 연희동","3**","8m미만","18.00","월세","202602","14","1,000","55","1997","성산로16길","-","-","-","","","단독다가구"
"27371","서울특별시 서대문구 연희동","3**","8m미만","18.00","월세","202602","14","1,000","55","1997","성산로16길","202602~202802","신규","-","","","단독다가구"
"27372","서울특별시 서대문구 연희동","4*","8m미만","28.00","월세","202602","14","1,000","68","2002","연희로18길","202602~202802","신규","-","","","단독다가구"
"27373","서울특별시 서대문구 연희동","3**","8m미만","19.80","월세","202602","14","1,000","60","1973","연희로10길","202602~202802","신규","-","","","단독다가구"
"27374","서울특별시 강북구 수유동","1**","8m미만","20.00","월세","202602","14","200","32","2018","수유로17나길","202603~202703","신규","-","","","단독다가구"
"27375","서울특별시 강북구 수유동","1**","12m미만","42.19","월세","202602","14","600","70","1993","도봉로97길","202602~202802","신규","-","","","단독다가구"
"27376","서울특별시 강북구 수유동","1**","8m미만","20.00","월세","202602","14","1,000","42","2016","한천로140길","202603~202803","신규","-","","","단독다가구"
"27377","서울특별시 강북구 수유동","2**","8m미만","248.18","월세","202602","14","100","32","1984","노해로23길","202603~202609","신규","-","","","단독다가구"
"27378","서울특별시 강북구 수유동","1**","8m미만","19.80","월세","202602","14","500","30","2016","한천로140길","202603~202702","신규","-","","","단독다가구"
"27379","서울특별시 강북구 수유동","2**","8m미만","248.18","월세","202602","14","100","37","","노해로23길","202602~202608","신규","-","","","단독다가구"
"27380","서울특별시 강북구 수유동","2**","8m미만","248.18","월세","202602","14","200","37","","노해로23길","202602~202702","신규","-","","","단독다가구"
"27381","서울특별시 강북구 수유동","2**","8m미만","14.00","월세","202602","14","300","30","2015","노해로14길","202603~202703","신규","-","","","단독다가구"
"27382","서울특별시 강북구 수유동","1**","8m미만","19.00","월세","202602","14","500","55","2017","한천로140길","202602~202702","신규","-","","","단독다가구"
"27383","서울특별시 강북구 수유동","2**","8m미만","248.18","월세","202602","14","100","36","1984","노해로23길","202602~202608","신규","-","","","단독다가구"
"27384","서울특별시 은평구 역촌동","1*","8m미만","33.00","월세","202602","14","500","45","1991","서오릉로9길","202603~202803","신규","-","","","단독다가구"
"27385","서울특별시 서대문구 대신동","1**","12m미만","18.00","월세","202602","14","500","40","2004","연대동문길","202602~202702","신규","-","","","단독다가구"
"27386","서울특별시 서대문구 대신동","1**","12m미만","18.00","월세","202602","14","500","50","2004","연대동문길","202602~202702","신규","-","","","단독다가구"
"27387","서울특별시 강북구 수유동","4*","8m미만","30.00","월세","202602","14","500","40","1993","도봉로81길","202602~202802","신규","-","","","단독다가구"
"27388","서울특별시 강북구 수유동","2*","12m미만","16.00","월세","202602","14","500","45","2017","삼양로98길","202602~202702","신규","-","","","단독다가구"
"27389","서울특별시 마포구 노고산동","1*","12m미만","19.00","월세","202602","14","500","60","1989","고산길","202603~202703","신규","-","","","단독다가구"
"27390","서울특별시 마포구 노고산동","1*","8m미만","60.00","월세","202602","14","1,000","120","","고산7길","202603~202803","신규","-","","","단독다가구"
"27391","서울특별시 마포구 용강동","4**","8m미만","101.10","전세","202602","14","40,000","0","2006","대흥로4길","202605~202805","신규","-","","","단독다가구"
"27392","서울특별시 마포구 마포동","2**","8m미만","24.00","월세","202602","14","1,000","47","1991","마포대로4나길","202603~202803","신규","-","","","단독다가구"
"27393","서울특별시 영등포구 당산동1가","1**","8m미만","34.00","월세","202602","14","1,000","60","1991","당산로16길","202602~202802","신규","-","","","단독다가구"
